lat_map,lon_map,time,id,date,time_s,address_map,incident_id,type,department,clean-type,match,drone-date
32.630296363078,-116.93611507053,9:47am,333c769480eeaaca8c31d20f700186ed,2023-01-27,9:47am,1652 Paseo Carina,,,cvpd,,nan,2023-01-27 09:47:00
32.6302791063922,-116.936109167504,10:42am,7eab945e7439f67a29057afd769e60f5,2023-01-27,10:42am,1652 Paseo Carina,,,cvpd,,nan,2023-01-27 10:42:00
32.6302807278977,-116.936107037416,10:07am,c51c1a2b927e1d7620369e2028ac7dba,2023-01-27,10:07am,1652 Paseo Carina,,,cvpd,,nan,2023-01-27 10:07:00
32.6302828921659,-116.936114930764,10:08am,50da916b7b1addd30d3e37e22e6f3a1e,2023-01-27,10:08am,1652 Paseo Carina,,,cvpd,,nan,2023-01-27 10:08:00
32.6303118563735,-116.936330028797,10:14am,72f08dc3e6d1f4505e6dd57d032561c5,2023-01-27,10:14am,1652 Paseo Carina,,,cvpd,,nan,2023-01-27 10:14:00
32.6303070642475,-116.936472723143,10:22am,31c7b4529b9f5c503de6f702f7dec575,2023-01-27,10:22am,1652 Paseo Carina,,,cvpd,,nan,2023-01-27 10:22:00
32.6302876137285,-116.936107974856,10:23am,aa4cd4fb2786ba51cda1bc0cea029121,2023-01-27,10:23am,1652 Paseo Carina,,,cvpd,,nan,2023-01-27 10:23:00
32.6302946639917,-116.936099359233,10:28am,43d6fd6dd1824ef5f13430b2fb76a75f,2023-01-27,10:28am,1652 Paseo Carina,,,cvpd,,nan,2023-01-27 10:28:00
32.6302883143618,-116.936468967165,10:35am,938a3de04bd295e34f54467d2f471589,2023-01-27,10:35am,1652 Paseo Carina,,,cvpd,,nan,2023-01-27 10:35:00
32.6302795236915,-116.936107634112,10:04am,f7b5672af9c533de27cb6c93d39b19d2,2023-01-27,10:04am,1652 Paseo Carina,,,cvpd,,nan,2023-01-27 10:04:00
32.616542133985,-117.056739736251,12:16am,49d71328d627cab044d53af4392920d2,2023-01-28,12:16am,1112 Hilltop Dr,,,cvpd,,nan,2023-01-28 00:16:00
32.6050567284735,-117.051829077885,9:00am,01043ad923041864cec7219b27f8feae,2023-01-30,9:00am,Hilltop Dr & E Rienstra St,,,cvpd,,nan,2023-01-30 09:00:00
32.6050704889884,-117.051849314613,9:10am,ec1581f203750a22ec19e554000522b2,2023-01-30,9:10am,Hilltop Dr & E Rienstra St,,,cvpd,,nan,2023-01-30 09:10:00
32.5925460532595,-117.075420520389,12:08pm,0d627ef435c0242351203e7fa247970f,2023-01-31,12:08pm,"Otay Valley River Regional Park Staging Area, 2675 Faivre St",,,cvpd,,nan,2023-01-31 12:08:00
32.6616199406063,-116.968519253433,1:46am,54a715745c402e4d098274fcbcc00c17,2023-02-01,1:46am,120 Corte Bendito,,,cvpd,,nan,2023-02-01 01:46:00
32.6616137131161,-116.96852837919,1:50am,5c1950eed55f6c339628b352ae01b989,2023-02-01,1:50am,120 Corte Bendito,,,cvpd,,nan,2023-02-01 01:50:00
32.6412213126397,-117.011881777158,4:21am,a2157072d090149964073d222652eaeb,2023-02-01,4:21am,1184 Camino Biscay,,,cvpd,,nan,2023-02-01 04:21:00
32.6350814906831,-117.076924554864,11:09am,7655522ec2236654e3c6b91b027ccf99,2023-02-02,11:09am,473 Third Ave,,,cvpd,,nan,2023-02-02 11:09:00
32.635060787768,-117.076950534134,10:33am,80f9e88d94c0adc81c75138da0d36a66,2023-02-02,10:33am,473 Third Ave,,,cvpd,,nan,2023-02-02 10:33:00
32.6350816493452,-117.07689596139,11:38am,ec933eb1b2c55832caef9cf5bfccc8d3,2023-02-02,11:38am,473 Third Ave,,,cvpd,,nan,2023-02-02 11:38:00
32.6459653673024,-117.002381642253,5:37am,da0516993140291315041c79a12e6600,2023-02-03,5:37am,734 Otay Lakes Rd,,,cvpd,,nan,2023-02-03 05:37:00
32.6459656210521,-117.002381869047,5:48am,c1ffcfd16351ca4fdeef47058d9c5cc1,2023-02-03,5:48am,734 Otay Lakes Rd,,,cvpd,,nan,2023-02-03 05:48:00
32.5925586242447,-117.075424016647,8:17am,6d8ae744a21b827970c520ac88937bdb,2023-02-03,8:17am,"Otay Valley River Regional Park Staging Area, 2675 Faivre St",,,cvpd,,nan,2023-02-03 08:17:00
32.61828382,-116.96934484,2:35pm,eabe12f4f24bd14c42ed9d8de147d156,2023-02-04,2:35pm,1710 Millenia Ave,,,cvpd,,nan,2023-02-04 14:35:00
32.61117580631,-117.065098491694,7:10pm,f0795e25946d7f1a1b65df3ace3117e1,2023-02-04,7:10pm,230 Oxford St,,,cvpd,,nan,2023-02-04 19:10:00
32.63998002,-117.08270754,3:36pm,b193d592f7027bd59341a0eb6cff33a0,2023-02-04,3:36pm,315 4th Ave,,,cvpd,,nan,2023-02-04 15:36:00
32.63998477,-117.08271492,3:23pm,205f53d8a0fd8d7777e6c8d31dcb36df,2023-02-04,3:23pm,315 4th Ave,,,cvpd,,nan,2023-02-04 15:23:00
32.63998878,-117.08271367,3:05pm,f8c5fde99ca15f6c6467e73f23990ad5,2023-02-04,3:05pm,315 4th Ave,,,cvpd,,nan,2023-02-04 15:05:00
32.63998269,-117.08270478,2:59pm,e18624603528ba68b94f35e22e02a364,2023-02-04,2:59pm,315 4th Ave,,,cvpd,,nan,2023-02-04 14:59:00
32.63997705,-117.08270403,2:56pm,bd70fddadef43add9083f2a16a9facd8,2023-02-04,2:56pm,315 4th Ave,,,cvpd,,nan,2023-02-04 14:56:00
32.63996799,-117.08269519,1:51pm,d49afafa5d58c44ec59c1696231b2564,2023-02-04,1:51pm,315 4th Ave,,,cvpd,,nan,2023-02-04 13:51:00
32.63996366,-117.08268679,1:37pm,f4b07aaba7140c0c835ebd8d1ade5a20,2023-02-04,1:37pm,315 4th Ave,,,cvpd,,nan,2023-02-04 13:37:00
32.63996378,-117.08269651,1:01pm,e54f0c1914c7637fbeb78b438fb79303,2023-02-04,1:01pm,315 4th Ave,,,cvpd,,nan,2023-02-04 13:01:00
32.61827745,-116.96934072,1:02pm,63f0a8187eb7ca5799923be864e56671,2023-02-04,1:02pm,1710 Millenia Ave,,,cvpd,,nan,2023-02-04 13:02:00
32.63997122,-117.08269907,1:05pm,bc1279c3f72251f796dcfd5e9ebeac3f,2023-02-04,1:05pm,315 4th Ave,,,cvpd,,nan,2023-02-04 13:05:00
32.61828401,-116.96934428,1:24pm,caf3e09037a7d9fb69c0d2c532ec151e,2023-02-04,1:24pm,1710 Millenia Ave,,,cvpd,,nan,2023-02-04 13:24:00
32.63996536,-117.08269797,12:58pm,0863577665175a37c8c27f4545fb18f9,2023-02-04,12:58pm,315 4th Ave,,,cvpd,,nan,2023-02-04 12:58:00
32.61975496,-117.02300076,2:30pm,10d08da4a317c0d5b599d3605820d199,2023-02-05,2:30pm,751 Medical Center Ct,,,cvpd,,nan,2023-02-05 14:30:00
32.63996679,-117.08269262,10:52am,63d3678ce53ae5272e6a9f9c14751349,2023-02-05,10:52am,315 4th Ave,,,cvpd,,nan,2023-02-05 10:52:00
32.63997517,-117.08270914,9:05am,25613dbcb3e6fd2cbb8d699e6cee8cf7,2023-02-05,9:05am,315 4th Ave,,,cvpd,,nan,2023-02-05 09:05:00
32.61829848,-116.96934227,12:41pm,8243fb9d4a1c395e3748f2021939fdd3,2023-02-06,12:41pm,1710 Millenia Ave,,,cvpd,,nan,2023-02-06 12:41:00
32.61743936,-117.07166059,12:50pm,3d62f095e1de62fdb630638422255bed,2023-02-06,12:50pm,330 Moss St,,,cvpd,,nan,2023-02-06 12:50:00
32.6198587424006,-117.09893194742,3:31pm,4ff359e3f0a6ada36110966ee4666cf0,2023-02-06,3:31pm,900 Marina Pkwy,,,cvpd,,nan,2023-02-06 15:31:00
32.61744996385,-117.071666411762,12:17pm,faa3eb1994c96ace7cfc5e37cfca1988,2023-02-06,12:17pm,330 Moss St,,,cvpd,,nan,2023-02-06 12:17:00
32.5922745184111,-117.074479293906,11:17am,e66247cae6d24f1910099ac0cacb2c33,2023-02-06,11:17am,"Otay Valley River Regional Park Staging Area, 2675 Faivre St",,,cvpd,,nan,2023-02-06 11:17:00
32.592270315688,-117.07448211323,11:03am,717a6b3876559884b8328b8ac4b8bded,2023-02-06,11:03am,"Otay Valley River Regional Park Staging Area, 2675 Faivre St",,,cvpd,,nan,2023-02-06 11:03:00
32.5922406512198,-117.074482843616,10:54am,6a4976d1578081ed1353eeea44faab32,2023-02-06,10:54am,"Otay Valley River Regional Park Staging Area, 2675 Faivre St",,,cvpd,,nan,2023-02-06 10:54:00
32.592253179148,-117.074474652828,10:45am,64d599e0fdd95907d286bd162e1ed998,2023-02-06,10:45am,"Otay Valley River Regional Park Staging Area, 2675 Faivre St",,,cvpd,,nan,2023-02-06 10:45:00
32.5922441633954,-117.074483917059,10:38am,a091e2dec2e7440616defe4ec1136228,2023-02-06,10:38am,"Otay Valley River Regional Park Staging Area, 2675 Faivre St",,,cvpd,,nan,2023-02-06 10:38:00
32.5922441645419,-117.074485175187,10:33am,08830431e43f0c3638edb702388884f4,2023-02-06,10:33am,"Otay Valley River Regional Park Staging Area, 2675 Faivre St",,,cvpd,,nan,2023-02-06 10:33:00
32.592913741403,-117.074954159222,8:17am,da3236cf9dda502bf1ae9ce6cc3b25ee,2023-02-06,8:17am,"27th Street &, Faivre St",,,cvpd,,nan,2023-02-06 08:17:00
32.5922674159899,-117.074534972601,11:58am,5ee70efd4b65c46a51eb053a20eea989,2023-02-06,11:58am,"Otay Valley River Regional Park Staging Area, 2675 Faivre St",,,cvpd,,nan,2023-02-06 11:58:00
32.63995603,-117.08273145,9:20am,ee4c38698c59d16febc8b1a3d93fd75f,2023-02-07,9:20am,315 4th Ave,,,cvpd,,nan,2023-02-07 09:20:00
32.6097245655221,-117.076755787661,10:58pm,87314cd5d9dfb09a7df613d786b32e0f,2023-02-08,10:58pm,1130 5th Ave,,,cvpd,,nan,2023-02-08 22:58:00
32.6174161303941,-117.071650343064,11:12am,1bdce49330ac7f3e027e150150831790,2023-02-08,11:12am,330 Moss St,,,cvpd,,nan,2023-02-08 11:12:00
32.6355860570388,-117.100019259385,6:55am,b209f1abda03464d1f41d1fee25e56a1,2023-02-08,6:55am,850 Lagoon Dr,,,cvpd,,nan,2023-02-08 06:55:00
32.6355693429579,-117.100012238718,6:34am,f0a964c312d62f72ec1b5a7fea9815af,2023-02-08,6:34am,850 Lagoon Dr,,,cvpd,,nan,2023-02-08 06:34:00
32.6610857573777,-117.034325784502,5:56am,4c2fb9ececd4489efbafa357f7804b6c,2023-02-08,5:56am,"4363 Bonita Rd, Bonita, CA 91902, USA",,,cvpd,,nan,2023-02-08 05:56:00
32.6610848328809,-117.034326776825,5:49am,5a3f50ad9cb6ddf3e1fb7ed0669c79dd,2023-02-08,5:49am,"4355 Bonita Rd, Bonita, CA 91902, USA",,,cvpd,,nan,2023-02-08 05:49:00
32.5931134771895,-117.075493248957,1:27pm,839f55e8746e7d91141c77e6f091d87c,2023-02-09,1:27pm,"27th Street &, Faivre St",,,cvpd,,nan,2023-02-09 13:27:00
32.5936816855396,-117.046020414882,12:58am,c741e54f89328a019aa11d62b684e268,2023-02-09,12:58am,130 Palm Ave,,,cvpd,,nan,2023-02-09 00:58:00
32.6387228294581,-117.013141616182,11:57pm,6482c5a0d06cee990f69fc90e86b30bb,2023-02-10,11:57pm,850 Paseo Ranchero,,,cvpd,,nan,2023-02-10 23:57:00
32.5936954708483,-117.065091548586,1:14am,dd17dc3a4da53d6a28bd7a8d9b2a3574,2023-02-10,1:14am,1771 4th Ave,,,cvpd,,nan,2023-02-10 01:14:00
32.6366103306848,-117.086467949819,12:04am,eb7f60f952de396daf563fd0a3eaa047,2023-02-10,12:04am,488 Park Way,,,cvpd,,nan,2023-02-10 00:04:00
32.6358395,-117.0992223,4:38am,1d61d334e8baca387a6f9a7bd86d89da,2023-02-11,4:38am,,,,cvpd,,nan,2023-02-11 04:38:00
32.6355842815559,-117.100074774917,8:20pm,7ea42a430b3b8cc801e67b7436bdb646,2023-02-11,8:20pm,850 Lagoon Dr,,,cvpd,,nan,2023-02-11 20:20:00
32.6349668961789,-117.098832116214,4:38am,421f7bb70f69fd2b533a729e6d2e3123,2023-02-11,4:38am,310 Bay Blvd,,,cvpd,,nan,2023-02-11 04:38:00
32.6356432638648,-117.099936938711,10:30pm,3733d6742f538a8b6973b9f1e5129ba1,2023-02-11,10:30pm,850 Lagoon Dr,,,cvpd,,nan,2023-02-11 22:30:00
32.6025117,-116.9815686,12:35am,fa5d0ad988c98986ab51ab3704c8e652,2023-02-12,12:35am,,,,cvpd,,nan,2023-02-12 00:35:00
32.6354960552272,-117.100372783795,5:10pm,7a654b455c7f43aeb149317f598cab45,2023-02-12,5:10pm,850 Lagoon Dr,,,cvpd,,nan,2023-02-12 17:10:00
32.6355342285495,-117.100117979397,12:21am,ee359cc94618b1adc07c92088d25f2cd,2023-02-12,12:21am,850 Lagoon Dr,,,cvpd,,nan,2023-02-12 00:21:00
32.61977782,-117.02300107,4:26pm,4fb4d4e9d00232b70550d0257e3118bb,2023-02-12,4:26pm,751 Medical Center Ct,,,cvpd,,nan,2023-02-12 16:26:00
32.6030067503141,-116.980868206552,12:36am,c1e2a7eaed7fe942f6e1151ab489987f,2023-02-12,12:36am,1585 Camino Altezza,,,cvpd,,nan,2023-02-12 00:36:00
32.6355464795189,-117.100126196892,12:40am,43592c678f9798e215ff826203dca2b3,2023-02-12,12:40am,850 Lagoon Dr,,,cvpd,,nan,2023-02-12 00:40:00
32.6174337954327,-117.071699979552,7:51am,c38590809b359759da0be6b81d61dd6b,2023-02-13,7:51am,330 Moss St,,,cvpd,,nan,2023-02-13 07:51:00
32.6697602528134,-116.98047841029,12:51am,592a9030426d7e703069613308f8dfbf,2023-02-13,12:51am,283 Aventura Dr,,,cvpd,,nan,2023-02-13 00:51:00
32.6498412780479,-117.089452706432,8:37am,5139b97086e24dbe4452638b1695bec0,2023-02-14,8:37am,436 C St,,,cvpd,,nan,2023-02-14 08:37:00
32.6195448422611,-116.986924278533,8:33pm,d8ccf79d134c5b5017fc8aaa3aeaf08e,2023-02-15,8:33pm,1510 San Andreas,,,cvpd,,nan,2023-02-15 20:33:00
32.5951739212759,-117.064341017787,12:18am,130f03ed0b03b76be9a2f5496280c011,2023-02-15,12:18am,3rd Av & Main St,,,cvpd,,nan,2023-02-15 00:18:00
32.5924209445112,-117.075029767814,2:48pm,aeed9c1d5ec4a76644a6320cc3c8ae3d,2023-02-15,2:48pm,"Otay Valley River Regional Park Staging Area, 2675 Faivre St",,,cvpd,,nan,2023-02-15 14:48:00
32.6012502364785,-117.067067352736,12:15pm,e0cb5905dd7606cc907e65fa0e3fa543,2023-02-15,12:15pm,341 Orange Ave,,,cvpd,,nan,2023-02-15 12:15:00
32.6298910827777,-117.010255329413,2:15am,9b568d7ca22361c3a87ee4897abc6dd3,2023-02-15,2:15am,1102 Paseo Ranchero,,,cvpd,,nan,2023-02-15 02:15:00
32.6176628819473,-117.083969015064,3:05am,d1cd45a8959556cda88a0f75bbfdf6ce,2023-02-15,3:05am,Broadway & L St,,,cvpd,,nan,2023-02-15 03:05:00
32.639722828244,-117.102051481447,9:14am,96ff27f80bfdd7bb0757ec3a5499cb49,2023-02-15,9:14am,"Bay Blvd &, E St",,,cvpd,,nan,2023-02-15 09:14:00
32.61744502,-117.07169159,11:08am,75dae72ca0531416b5e8c8cd8d05ec8b,2023-02-15,11:08am,330 Moss St,,,cvpd,,nan,2023-02-15 11:08:00
32.6113086007876,-117.07253629319,9:01pm,0ff0eea951aa7dbb45e371e21ea3307f,2023-02-17,9:01pm,1145 4th Ave,,,cvpd,,nan,2023-02-17 21:01:00
32.6113299193614,-117.072575457231,8:50pm,f207ed9babd2576c9b8bfc5c79b96832,2023-02-17,8:50pm,1145 4th Ave,,,cvpd,,nan,2023-02-17 20:50:00
32.6048330150756,-117.070589408476,9:54pm,b4fbccc77d552aa845b41e6901ebb8c7,2023-02-18,9:54pm,1320 4th Ave,,,cvpd,,nan,2023-02-18 21:54:00
32.6048353831891,-117.070578940042,10:13pm,4a1e592531434c0caf89e332b850cd36,2023-02-18,10:13pm,1320 4th Ave,,,cvpd,,nan,2023-02-18 22:13:00
32.6047873687751,-117.070570370572,10:58pm,99cdd3f288fa530de776797ad549e87a,2023-02-18,10:58pm,1320 4th Ave,,,cvpd,,nan,2023-02-18 22:58:00
32.6047741125725,-117.070507838218,11:43pm,26e912f50807f8ec24e3cd15609505be,2023-02-18,11:43pm,410 Anita June Ct,,,cvpd,,nan,2023-02-18 23:43:00
32.5904460147861,-117.046917093138,8:06pm,8f1019e447071c3748f395b9b7d32440,2023-02-18,8:06pm,336 Palm Ave,,,cvpd,,nan,2023-02-18 20:06:00
32.5902101792068,-117.047107011566,8:36pm,4d849b821b9feaaed8046c45f4b3a6fe,2023-02-18,8:36pm,362 Palm Ave,,,cvpd,,nan,2023-02-18 20:36:00
32.6509315149804,-117.087730223325,1:11am,f3800fbad18094c989cb07a347c03b12,2023-02-18,1:11am,5 N 4th Ave,,,cvpd,,nan,2023-02-18 01:11:00
32.6509326819206,-117.087749917999,1:19am,3e0ae07ae722a89e3e740299ffbf428f,2023-02-18,1:19am,5 N 4th Ave,,,cvpd,,nan,2023-02-18 01:19:00
32.6388875417276,-117.013169795633,4:13am,c25292bb1f1c0c02550f31e8ccba8ed2,2023-02-18,4:13am,850 Paseo Ranchero,,,cvpd,,nan,2023-02-18 04:13:00
32.6388548740449,-117.013142976643,4:19am,a008c97f603b853d81ee889de845c1a4,2023-02-18,4:19am,850 Paseo Ranchero,,,cvpd,,nan,2023-02-18 04:19:00
32.6145141714012,-117.074098965311,12:51am,f0f445ca694f394017ddac1c72604eb1,2023-02-20,12:51am,1047 4th Ave,,,cvpd,,nan,2023-02-20 00:51:00
32.59285572162,-117.075396104236,11:27am,855f75961d71c555e5782a82416726cf,2023-02-21,11:27am,"27th Street &, Faivre St",,,cvpd,,nan,2023-02-21 11:27:00
32.63999877,-117.08268493,12:06pm,25585459cb4db093c92444b713c308c0,2023-02-21,12:06pm,315 4th Ave,,,cvpd,,nan,2023-02-21 12:06:00
32.6487682089973,-117.027243155806,1:50pm,d26ecc3b76a594255cdcdf0b6931483a,2023-02-22,1:50pm,900 N Rancho Del Rey Pkwy,,,cvpd,,nan,2023-02-22 13:50:00
32.6488110880055,-117.027401068955,1:45pm,18722b65f80b5887841ad842382a76c6,2023-02-22,1:45pm,900 N Rancho Del Rey Pkwy,,,cvpd,,nan,2023-02-22 13:45:00
32.5945364314924,-117.080324493927,7:24pm,fb36084b981f97eca12cd25715219c1e,2023-02-26,7:24pm,2471 Main St #1,,,cvpd,,nan,2023-02-26 19:24:00
32.637533553121,-117.103189006357,9:59am,d15ae2197ff90e58ab6e0d91615ee8cf,2023-02-27,9:59am,1040 Gunpowder Point Dr,,,cvpd,,nan,2023-02-27 09:59:00
32.6174569690368,-117.071671093094,7:48am,080f4ea36b616d6b39517b8129df9c8e,2023-02-27,7:48am,330 Moss St,,,cvpd,,nan,2023-02-27 07:48:00
32.6467751462787,-117.09553931622,12:47am,e1ead985de97524bfe9e509b7dbbb102,2023-02-27,12:47am,45 Broadway,,,cvpd,,nan,2023-02-27 00:47:00
32.6446991052059,-117.038923367005,11:39am,d5507b245170735d613302860ac62c4a,2023-02-28,11:39am,609 Westview Ct,,,cvpd,,nan,2023-02-28 11:39:00
32.644703854174,-117.038956885524,11:26am,ef5528b86d20a3e8ce7f4422b7b19bf3,2023-02-28,11:26am,609 Westview Ct,,,cvpd,,nan,2023-02-28 11:26:00
32.6351552549244,-117.046334219096,12:11pm,af2eae3a8ee0a03013c66fc33fefc006,2023-02-28,12:11pm,475 E J St,,,cvpd,,nan,2023-02-28 12:11:00
32.6058656181373,-117.060564325112,6:38pm,11fa9dd587adecfdcaf510a881f108cd,2023-03-01,6:38pm,160 Quintard St,,,cvpd,,nan,2023-03-01 18:38:00
32.6305077897999,-117.094484159479,11:23pm,fc5b08e98df5731f2ebe55e8eb17c8a7,2023-03-01,11:23pm,468 Woodlawn Ave,,,cvpd,,nan,2023-03-01 23:23:00
32.6331660387808,-117.092686118786,12:09am,8aaeea9dbeea522e650f1c7f088aead1,2023-03-02,12:09am,616 G St,,,cvpd,,nan,2023-03-02 00:09:00
32.6174013730597,-117.071671272184,9:17am,6969f9e1660488a44c4f257e7ecca110,2023-03-02,9:17am,330 Moss St,,,cvpd,,nan,2023-03-02 09:17:00
32.6331614596527,-117.092653581338,12:17am,5dac8db451b5186a75c3008a2514b9d0,2023-03-02,12:17am,616 G St,,,cvpd,,nan,2023-03-02 00:17:00
32.6201639912311,-117.098934256302,2:55pm,126f82880c4ee2bcfe2e6bb30a2653a8,2023-03-06,2:55pm,900 Marina Pkwy,,,cvpd,,nan,2023-03-06 14:55:00
32.6201297333906,-117.098892441129,3:13pm,bf8866aa155b69dffa67f8b9fcfa5020,2023-03-06,3:13pm,900 Marina Pkwy,,,cvpd,,nan,2023-03-06 15:13:00
32.6174234769429,-117.071675575925,7:43am,64c7cd5c64c7ba034597e1261a04c035,2023-03-06,7:43am,330 Moss St,,,cvpd,,nan,2023-03-06 07:43:00
32.6201438029666,-117.098879587709,8:24am,176370bebe755f132782922416b70999,2023-03-06,8:24am,900 Marina Pkwy,,,cvpd,,nan,2023-03-06 08:24:00
32.6201240810246,-117.098885588226,7:59am,1f786f209d283797ad54bddc3aa6d623,2023-03-06,7:59am,900 Marina Pkwy,,,cvpd,,nan,2023-03-06 07:59:00
32.6467400822435,-117.095407373981,11:49pm,8f6eed6a3bebf5b6079f8a4488561670,2023-03-07,11:49pm,45 Broadway,,,cvpd,,nan,2023-03-07 23:49:00
32.5903076,-117.0840346,11:11am,409705db5792cbc6e00ed809168520a1,2023-03-07,11:11am,,,,cvpd,,nan,2023-03-07 11:11:00
32.5910890604137,-117.078254763567,10:57am,761a991fbb6c16761c96dd273c291319,2023-03-07,10:57am,2591 Faivre St,,,cvpd,,nan,2023-03-07 10:57:00
32.5910127837872,-117.078182746536,11:09am,d9931ad7b9c083efddf8bd59b4da5397,2023-03-07,11:09am,2591 Faivre St,,,cvpd,,nan,2023-03-07 11:09:00
32.6395303095613,-117.102148885107,1:32am,41ab3dd1537425d78349d53fde2fb68d,2023-03-07,1:32am,"Bay Blvd &, E St",,,cvpd,,nan,2023-03-07 01:32:00
32.6395147579329,-117.102081299749,1:40am,13213f1c5b9b77c41d6e91d7a10af01f,2023-03-07,1:40am,"Bay Blvd &, E St",,,cvpd,,nan,2023-03-07 01:40:00
32.5929569265532,-117.075397395406,12:03am,944ba7005c581e278f6132f430c98c50,2023-03-07,12:03am,"27th Street &, Faivre St",,,cvpd,,nan,2023-03-07 00:03:00
32.5910908804502,-117.078254591029,10:49am,e4ed3f754ee966717c2f5345e6ec12a8,2023-03-07,10:49am,2591 Faivre St,,,cvpd,,nan,2023-03-07 10:49:00
32.61829886,-116.96935716,3:33pm,258854300d3cd6e777bba8997226619f,2023-03-09,3:33pm,1710 Millenia Ave,,,cvpd,,nan,2023-03-09 15:33:00
32.61979906,-117.02301097,2:43pm,d28d0931bbf8346fa6ec3545bfcdd00b,2023-03-10,2:43pm,751 Medical Center Ct,,,cvpd,,nan,2023-03-10 14:43:00
32.63999097,-117.08267948,5:48pm,4da97b4ddfb3a8aee288dce7af092e7a,2023-03-11,5:48pm,315 4th Ave,,,cvpd,,nan,2023-03-11 17:48:00
32.6467417647067,-117.080393852749,7:54am,6b994644c13be5be5d5351ba723be102,2023-03-11,7:54am,160 Oleander Dr,,,cvpd,,nan,2023-03-11 07:54:00
32.61740881,-117.07169693,6:12pm,78d166a94e6e13c880f67d9ca0e22b16,2023-03-16,6:12pm,330 Moss St,,,cvpd,,nan,2023-03-16 18:12:00
32.5952612467389,-117.062409621855,9:29pm,261a97732625f3905a4b6e8d8ce6e393,2023-03-17,9:29pm,1673 Del Monte Ave,,,cvpd,,nan,2023-03-17 21:29:00
32.6246128297788,-116.966437634508,9:58pm,e75d3d6c4f619410a657479c9600872f,2023-03-17,9:58pm,2015 Birch Rd #710,,,cvpd,,nan,2023-03-17 21:58:00
32.6599581196777,-116.96156227175,3:12am,1f9bd08dda5618f59e5d68d639d79223,2023-03-18,3:12am,662 Prairie Dr,,,cvpd,,nan,2023-03-18 03:12:00
32.6599285677347,-116.961529316957,2:42am,6e77b83b418899eb9b5d2a1f6f61bfd4,2023-03-18,2:42am,662 Prairie Dr,,,cvpd,,nan,2023-03-18 02:42:00
32.659953698604,-116.961557543844,2:29am,d4560b874811a389a00d15c40ddfd074,2023-03-18,2:29am,662 Prairie Dr,,,cvpd,,nan,2023-03-18 02:29:00
32.596506580893,-117.069072686192,8:56pm,6dcbb456567316d047d1157280959d56,2023-03-18,8:56pm,407 Montgomery St,,,cvpd,,nan,2023-03-18 20:56:00
32.6035188185345,-117.066125290645,7:48pm,5dda05b13bcb06ffe3a73b70f0ccb321,2023-03-18,7:48pm,1381 El Lugar St,,,cvpd,,nan,2023-03-18 19:48:00
32.6194340962763,-116.962538072837,4:35am,3522c41dc347e1455ad8f334d8dedbce,2023-03-18,4:35am,2028 Quartet Loop,,,cvpd,,nan,2023-03-18 04:35:00
32.6193835771764,-116.962563018299,4:19am,8826cffa25af1fa255870b5e28b332a6,2023-03-18,4:19am,2028 Quartet Loop,,,cvpd,,nan,2023-03-18 04:19:00
32.660052742194,-116.961733713682,3:41am,7eb025409bd8d8c93f56940b3f6ee882,2023-03-18,3:41am,662 Prairie Dr,,,cvpd,,nan,2023-03-18 03:41:00
32.659985516041,-116.961715468854,3:22am,14d718c9e89014ad01f90176b4f16d8e,2023-03-18,3:22am,640 Falcon Valley Dr,,,cvpd,,nan,2023-03-18 03:22:00
32.6599459367363,-116.96155745335,2:59am,c7ea1840aae576682aeb4b31e6fe5153,2023-03-18,2:59am,662 Prairie Dr,,,cvpd,,nan,2023-03-18 02:59:00
32.6399686,-117.08271238,12:04pm,0ee058eb9c993887786282bb59446785,2023-03-19,12:04pm,315 4th Ave,,,cvpd,,nan,2023-03-19 12:04:00
32.6363908504573,-117.075391811982,6:22am,a04bcf3b5a2ecc2cb9248c716f4ec29a,2023-03-19,6:22am,242 Alvarado St,,,cvpd,,nan,2023-03-19 06:22:00
32.6501285513569,-116.962098136747,9:58am,4c822c3b7ff4637c2e2c8d51564bf1c4,2023-03-20,9:58am,990 Lane Ave,,,cvpd,,nan,2023-03-20 09:58:00
32.6504560012121,-116.96196718103,12:42pm,5ae115435032b6dbb600bdd4827ccf54,2023-03-20,12:42pm,990 Lane Ave,,,cvpd,,nan,2023-03-20 12:42:00
32.6501546107945,-116.962414828291,10:45am,e3076c60d058dcc2defe178f40865483,2023-03-20,10:45am,990 Lane Ave,,,cvpd,,nan,2023-03-20 10:45:00
32.6501873517338,-116.962138849153,10:38am,b6db0fd1e40a095a9bcc5a14a64442b0,2023-03-20,10:38am,2462 Golfcrest Loop,,,cvpd,,nan,2023-03-20 10:38:00
32.6501267663942,-116.962091461974,10:14am,83df02800459d2d5ef7e1059b269957e,2023-03-20,10:14am,990 Lane Ave,,,cvpd,,nan,2023-03-20 10:14:00
32.6501782709243,-116.962111297761,10:22am,6b3ba21a7d2dcbccf82781e1049ce62b,2023-03-20,10:22am,990 Lane Ave,,,cvpd,,nan,2023-03-20 10:22:00
32.6504567709018,-116.9619673384,12:31pm,4371f10bd0d52ea864a89d64fa159903,2023-03-20,12:31pm,990 Lane Ave,,,cvpd,,nan,2023-03-20 12:31:00
32.6502423507167,-116.962113783104,10:04am,4f2b14b70473d77610142181de8e478e,2023-03-20,10:04am,547 Coastal Hills Dr,,,cvpd,,nan,2023-03-20 10:04:00
