sequence,latitude,longitude,altitude
2022-07-10 18:11:23+00:00,32.64,-117.0827,77.363866
2022-07-10 18:11:23+00:00,32.64,-117.0827,77.463866
2022-07-10 18:11:23+00:00,32.64,-117.0827,77.563866
2022-07-10 18:11:23+00:00,32.64,-117.0827,77.763866
2022-07-10 18:11:23+00:00,32.64,-117.0827,77.863866
2022-07-10 18:11:23+00:00,32.64,-117.0827,78.063866
2022-07-10 18:11:24+00:00,32.64,-117.0827,78.263866
2022-07-10 18:11:24+00:00,32.64,-117.0827,78.463866
2022-07-10 18:11:24+00:00,32.64,-117.0827,78.763866
2022-07-10 18:11:24+00:00,32.64,-117.0827,78.963866
2022-07-10 18:11:24+00:00,32.64,-117.0827,79.263866
2022-07-10 18:11:24+00:00,32.64,-117.0827,79.563866
2022-07-10 18:11:24+00:00,32.64,-117.0828,79.863866
2022-07-10 18:11:24+00:00,32.64,-117.0828,80.163866
2022-07-10 18:11:24+00:00,32.64,-117.0828,80.463866
2022-07-10 18:11:24+00:00,32.64,-117.0828,80.863866
2022-07-10 18:11:25+00:00,32.64,-117.0828,81.163866
2022-07-10 18:11:25+00:00,32.64,-117.0828,81.563866
2022-07-10 18:11:25+00:00,32.64,-117.0828,81.963866
2022-07-10 18:11:25+00:00,32.64,-117.0828,82.363866
2022-07-10 18:11:25+00:00,32.64,-117.0828,82.763866
2022-07-10 18:11:25+00:00,32.64,-117.0828,83.263866
2022-07-10 18:11:25+00:00,32.64,-117.0828,83.663866
2022-07-10 18:11:25+00:00,32.64,-117.0828,84.063866
2022-07-10 18:11:25+00:00,32.64,-117.0828,84.463866
2022-07-10 18:11:25+00:00,32.64,-117.0829,84.863866
2022-07-10 18:11:26+00:00,32.64,-117.0829,85.263866
2022-07-10 18:11:26+00:00,32.64,-117.0829,85.663866
2022-07-10 18:11:26+00:00,32.64,-117.0829,86.063866
2022-07-10 18:11:26+00:00,32.64,-117.0829,86.463866
2022-07-10 18:11:26+00:00,32.64,-117.0829,86.963866
2022-07-10 18:11:26+00:00,32.64,-117.0829,87.363866
2022-07-10 18:11:26+00:00,32.64,-117.0829,87.763866
2022-07-10 18:11:26+00:00,32.64,-117.0829,88.163866
2022-07-10 18:11:26+00:00,32.64,-117.0829,88.563866
2022-07-10 18:11:26+00:00,32.64,-117.0829,88.963866
2022-07-10 18:11:27+00:00,32.64,-117.083,89.363866
2022-07-10 18:11:27+00:00,32.64,-117.083,89.763866
2022-07-10 18:11:27+00:00,32.64,-117.083,90.163866
2022-07-10 18:11:27+00:00,32.6399,-117.083,90.563866
2022-07-10 18:11:27+00:00,32.6399,-117.083,90.963866
2022-07-10 18:11:27+00:00,32.6399,-117.083,91.363866
2022-07-10 18:11:27+00:00,32.6399,-117.083,91.763866
2022-07-10 18:11:27+00:00,32.6399,-117.083,92.163866
2022-07-10 18:11:27+00:00,32.6399,-117.083,92.463866
2022-07-10 18:11:27+00:00,32.6399,-117.083,92.863866
2022-07-10 18:11:28+00:00,32.6399,-117.083,93.263866
2022-07-10 18:11:28+00:00,32.6399,-117.083,93.663866
2022-07-10 18:11:28+00:00,32.6399,-117.083,94.063866
2022-07-10 18:11:28+00:00,32.6399,-117.083,94.363866
2022-07-10 18:11:28+00:00,32.6399,-117.0831,94.763866
2022-07-10 18:11:28+00:00,32.6399,-117.0831,95.163866
2022-07-10 18:11:28+00:00,32.6399,-117.0831,95.563866
2022-07-10 18:11:28+00:00,32.6398,-117.0831,95.963866
2022-07-10 18:11:28+00:00,32.6398,-117.0831,96.363866
2022-07-10 18:11:28+00:00,32.6398,-117.0831,96.663866
2022-07-10 18:11:29+00:00,32.6398,-117.0831,97.063866
2022-07-10 18:11:29+00:00,32.6398,-117.0831,97.463866
2022-07-10 18:11:29+00:00,32.6398,-117.0831,97.863866
2022-07-10 18:11:29+00:00,32.6398,-117.0831,98.263866
2022-07-10 18:11:29+00:00,32.6398,-117.0831,98.663866
2022-07-10 18:11:29+00:00,32.6398,-117.0831,99.063866
2022-07-10 18:11:29+00:00,32.6398,-117.0831,99.363866
2022-07-10 18:11:29+00:00,32.6397,-117.0831,99.763866
2022-07-10 18:11:29+00:00,32.6397,-117.0831,100.163866
2022-07-10 18:11:29+00:00,32.6397,-117.0831,100.563866
2022-07-10 18:11:30+00:00,32.6397,-117.0831,100.963866
2022-07-10 18:11:30+00:00,32.6397,-117.0831,101.463866
2022-07-10 18:11:30+00:00,32.6397,-117.0831,101.863866
2022-07-10 18:11:30+00:00,32.6397,-117.0831,102.263866
2022-07-10 18:11:30+00:00,32.6397,-117.0831,102.663866
2022-07-10 18:11:30+00:00,32.6396,-117.0831,102.963866
2022-07-10 18:11:30+00:00,32.6396,-117.0831,103.363866
2022-07-10 18:11:30+00:00,32.6396,-117.0831,103.763866
2022-07-10 18:11:30+00:00,32.6396,-117.0831,104.163866
2022-07-10 18:11:30+00:00,32.6396,-117.0831,104.563866
2022-07-10 18:11:31+00:00,32.6396,-117.0831,104.963866
2022-07-10 18:11:31+00:00,32.6396,-117.0831,105.363866
2022-07-10 18:11:31+00:00,32.6396,-117.0831,105.763866
2022-07-10 18:11:31+00:00,32.6395,-117.0831,106.163866
2022-07-10 18:11:31+00:00,32.6395,-117.0831,106.563866
2022-07-10 18:11:31+00:00,32.6395,-117.0831,106.963866
2022-07-10 18:11:31+00:00,32.6395,-117.0831,107.363866
2022-07-10 18:11:31+00:00,32.6395,-117.0831,107.763866
2022-07-10 18:11:31+00:00,32.6395,-117.0831,108.163866
2022-07-10 18:11:31+00:00,32.6395,-117.0831,108.563866
2022-07-10 18:11:32+00:00,32.6395,-117.0831,108.963866
2022-07-10 18:11:32+00:00,32.6394,-117.0831,109.363866
2022-07-10 18:11:32+00:00,32.6394,-117.0831,109.763866
2022-07-10 18:11:32+00:00,32.6394,-117.0831,110.163866
2022-07-10 18:11:32+00:00,32.6394,-117.0831,110.563866
2022-07-10 18:11:32+00:00,32.6394,-117.0831,110.863866
2022-07-10 18:11:32+00:00,32.6394,-117.0831,111.263866
2022-07-10 18:11:32+00:00,32.6394,-117.0831,111.663866
2022-07-10 18:11:32+00:00,32.6393,-117.0831,112.063866
2022-07-10 18:11:32+00:00,32.6393,-117.0831,112.463866
2022-07-10 18:11:33+00:00,32.6393,-117.0831,112.863866
2022-07-10 18:11:33+00:00,32.6393,-117.0831,113.263866
2022-07-10 18:11:33+00:00,32.6393,-117.0831,113.663866
2022-07-10 18:11:33+00:00,32.6393,-117.0831,114.063866
2022-07-10 18:11:33+00:00,32.6393,-117.0831,114.463866
2022-07-10 18:11:33+00:00,32.6393,-117.0831,114.863866
2022-07-10 18:11:33+00:00,32.6392,-117.0831,115.163866
2022-07-10 18:11:33+00:00,32.6392,-117.0831,115.563866
2022-07-10 18:11:33+00:00,32.6392,-117.0831,115.963866
2022-07-10 18:11:33+00:00,32.6392,-117.0831,116.363866
2022-07-10 18:11:34+00:00,32.6392,-117.083,116.763866
2022-07-10 18:11:34+00:00,32.6392,-117.083,117.163866
2022-07-10 18:11:34+00:00,32.6392,-117.083,117.563866
2022-07-10 18:11:34+00:00,32.6391,-117.083,117.963866
2022-07-10 18:11:34+00:00,32.6391,-117.083,118.363866
2022-07-10 18:11:34+00:00,32.6391,-117.083,118.863866
2022-07-10 18:11:34+00:00,32.6391,-117.083,119.163866
2022-07-10 18:11:34+00:00,32.6391,-117.083,119.663866
2022-07-10 18:11:34+00:00,32.6391,-117.083,120.063866
2022-07-10 18:11:34+00:00,32.6391,-117.083,120.463866
2022-07-10 18:11:35+00:00,32.6391,-117.083,120.863866
2022-07-10 18:11:35+00:00,32.639,-117.083,121.263866
2022-07-10 18:11:35+00:00,32.639,-117.083,121.663866
2022-07-10 18:11:35+00:00,32.639,-117.083,122.063866
2022-07-10 18:11:35+00:00,32.639,-117.083,122.463866
2022-07-10 18:11:35+00:00,32.639,-117.083,122.863866
2022-07-10 18:11:35+00:00,32.639,-117.083,123.263866
2022-07-10 18:11:35+00:00,32.639,-117.083,123.663866
2022-07-10 18:11:35+00:00,32.6389,-117.083,123.963866
2022-07-10 18:11:35+00:00,32.6389,-117.083,124.363866
2022-07-10 18:11:36+00:00,32.6389,-117.083,124.763866
2022-07-10 18:11:36+00:00,32.6389,-117.083,125.163866
2022-07-10 18:11:36+00:00,32.6389,-117.083,125.463866
2022-07-10 18:11:36+00:00,32.6389,-117.083,125.763866
2022-07-10 18:11:36+00:00,32.6389,-117.083,126.063866
2022-07-10 18:11:36+00:00,32.6389,-117.083,126.363866
2022-07-10 18:11:36+00:00,32.6388,-117.083,126.663866
2022-07-10 18:11:36+00:00,32.6388,-117.083,126.863866
2022-07-10 18:11:36+00:00,32.6388,-117.083,127.163866
2022-07-10 18:11:36+00:00,32.6388,-117.083,127.363866
2022-07-10 18:11:37+00:00,32.6388,-117.083,127.463866
2022-07-10 18:11:37+00:00,32.6388,-117.083,127.663866
2022-07-10 18:11:37+00:00,32.6388,-117.083,127.863866
2022-07-10 18:11:37+00:00,32.6387,-117.083,127.963866
2022-07-10 18:11:37+00:00,32.6387,-117.083,128.063866
2022-07-10 18:11:37+00:00,32.6387,-117.083,128.163866
2022-07-10 18:11:37+00:00,32.6387,-117.083,128.263866
2022-07-10 18:11:38+00:00,32.6387,-117.083,128.263866
2022-07-10 18:11:38+00:00,32.6386,-117.083,128.263866
2022-07-10 18:11:38+00:00,32.6386,-117.083,128.163866
2022-07-10 18:11:38+00:00,32.6385,-117.083,128.163866
2022-07-10 18:11:39+00:00,32.6385,-117.0829,128.163866
2022-07-10 18:11:39+00:00,32.6384,-117.0829,128.163866
2022-07-10 18:11:40+00:00,32.6384,-117.0829,128.163866
2022-07-10 18:11:40+00:00,32.6383,-117.0829,128.263866
2022-07-10 18:11:41+00:00,32.6383,-117.0829,128.363866
2022-07-10 18:11:41+00:00,32.6382,-117.0829,128.363866
2022-07-10 18:11:41+00:00,32.6382,-117.0829,128.463866
2022-07-10 18:11:42+00:00,32.6382,-117.0829,128.463866
2022-07-10 18:11:42+00:00,32.6381,-117.0829,128.463866
2022-07-10 18:11:42+00:00,32.6381,-117.0829,128.363866
2022-07-10 18:11:43+00:00,32.6381,-117.0829,128.363866
2022-07-10 18:11:43+00:00,32.6381,-117.0829,128.263866
2022-07-10 18:11:44+00:00,32.6381,-117.0829,128.363866
2022-07-10 18:11:44+00:00,32.6381,-117.0829,128.263866
2022-07-10 18:11:45+00:00,32.6381,-117.0829,128.363866
2022-07-10 18:11:45+00:00,32.6381,-117.0829,128.463866
2022-07-10 18:11:46+00:00,32.638,-117.0829,128.463866
2022-07-10 18:11:46+00:00,32.638,-117.0829,128.563866
2022-07-10 18:11:46+00:00,32.638,-117.0829,128.663866
2022-07-10 18:11:46+00:00,32.638,-117.0829,128.763866
2022-07-10 18:11:46+00:00,32.638,-117.0829,128.963866
2022-07-10 18:11:46+00:00,32.638,-117.0829,129.063866
2022-07-10 18:11:46+00:00,32.638,-117.0829,129.263866
2022-07-10 18:11:46+00:00,32.638,-117.0829,129.463866
2022-07-10 18:11:46+00:00,32.638,-117.0829,129.663866
2022-07-10 18:11:47+00:00,32.638,-117.0829,129.863866
2022-07-10 18:11:47+00:00,32.638,-117.0829,130.163866
2022-07-10 18:11:47+00:00,32.638,-117.0829,130.363866
2022-07-10 18:11:47+00:00,32.638,-117.083,130.663866
2022-07-10 18:11:47+00:00,32.638,-117.083,130.963866
2022-07-10 18:11:47+00:00,32.6379,-117.083,131.263866
2022-07-10 18:11:47+00:00,32.6379,-117.083,131.663866
2022-07-10 18:11:47+00:00,32.6379,-117.083,131.963866
2022-07-10 18:11:47+00:00,32.6379,-117.083,132.363866
2022-07-10 18:11:47+00:00,32.6379,-117.083,132.763866
2022-07-10 18:11:48+00:00,32.6379,-117.083,133.063866
2022-07-10 18:11:48+00:00,32.6379,-117.083,133.463866
2022-07-10 18:11:48+00:00,32.6379,-117.083,133.863866
2022-07-10 18:11:48+00:00,32.6379,-117.083,134.163866
2022-07-10 18:11:48+00:00,32.6379,-117.083,134.563866
2022-07-10 18:11:48+00:00,32.6378,-117.083,134.863866
2022-07-10 18:11:48+00:00,32.6378,-117.083,135.163866
2022-07-10 18:11:48+00:00,32.6378,-117.083,135.463866
2022-07-10 18:11:48+00:00,32.6378,-117.083,135.663866
2022-07-10 18:11:48+00:00,32.6378,-117.083,135.963866
2022-07-10 18:11:49+00:00,32.6378,-117.083,136.163866
2022-07-10 18:11:49+00:00,32.6378,-117.083,136.363866
2022-07-10 18:11:49+00:00,32.6378,-117.083,136.563866
2022-07-10 18:11:49+00:00,32.6378,-117.083,136.663866
2022-07-10 18:11:49+00:00,32.6377,-117.083,136.863866
2022-07-10 18:11:49+00:00,32.6377,-117.083,136.963866
2022-07-10 18:11:49+00:00,32.6377,-117.083,137.063866
2022-07-10 18:11:49+00:00,32.6377,-117.083,137.163866
2022-07-10 18:11:49+00:00,32.6377,-117.083,137.263866
2022-07-10 18:11:50+00:00,32.6377,-117.083,137.263866
2022-07-10 18:11:50+00:00,32.6376,-117.083,137.263866
2022-07-10 18:11:50+00:00,32.6376,-117.0831,137.263866
2022-07-10 18:11:50+00:00,32.6376,-117.0831,137.363866
2022-07-10 18:11:51+00:00,32.6375,-117.083,137.363866
2022-07-10 18:11:51+00:00,32.6374,-117.083,137.363866
2022-07-10 18:11:52+00:00,32.6374,-117.083,137.363866
2022-07-10 18:11:52+00:00,32.6374,-117.083,137.263866
2022-07-10 18:11:52+00:00,32.6373,-117.083,137.263866
2022-07-10 18:11:53+00:00,32.6373,-117.083,137.263866
2022-07-10 18:11:53+00:00,32.6373,-117.083,137.363866
2022-07-10 18:11:53+00:00,32.6372,-117.083,137.363866
2022-07-10 18:11:54+00:00,32.6372,-117.0829,137.363866
2022-07-10 18:11:54+00:00,32.6371,-117.0829,137.363866
2022-07-10 18:11:55+00:00,32.637,-117.0829,137.363866
2022-07-10 18:11:55+00:00,32.637,-117.0829,137.263866
2022-07-10 18:11:55+00:00,32.637,-117.0828,137.263866
2022-07-10 18:11:55+00:00,32.6369,-117.0828,137.263866
2022-07-10 18:11:56+00:00,32.6369,-117.0828,137.263866
2022-07-10 18:11:56+00:00,32.6368,-117.0828,137.263866
2022-07-10 18:11:56+00:00,32.6368,-117.0828,137.163866
2022-07-10 18:11:57+00:00,32.6368,-117.0828,137.263866
2022-07-10 18:11:57+00:00,32.6367,-117.0828,137.263866
2022-07-10 18:11:57+00:00,32.6367,-117.0828,137.363866
2022-07-10 18:11:58+00:00,32.6367,-117.0828,137.363866
2022-07-10 18:11:58+00:00,32.6366,-117.0828,137.363866
2022-07-10 18:11:58+00:00,32.6366,-117.0827,137.363866
2022-07-10 18:11:59+00:00,32.6365,-117.0827,137.363866
2022-07-10 18:11:59+00:00,32.6365,-117.0827,137.463866
2022-07-10 18:11:59+00:00,32.6364,-117.0827,137.463866
2022-07-10 18:12:00+00:00,32.6364,-117.0827,137.463866
2022-07-10 18:12:00+00:00,32.6364,-117.0826,137.463866
2022-07-10 18:12:00+00:00,32.6363,-117.0826,137.463866
2022-07-10 18:12:00+00:00,32.6363,-117.0826,137.563866
2022-07-10 18:12:01+00:00,32.6363,-117.0826,137.563866
2022-07-10 18:12:01+00:00,32.6363,-117.0825,137.563866
2022-07-10 18:12:01+00:00,32.6362,-117.0825,137.563866
2022-07-10 18:12:02+00:00,32.6362,-117.0824,137.563866
2022-07-10 18:12:02+00:00,32.6362,-117.0824,137.463866
2022-07-10 18:12:02+00:00,32.6362,-117.0823,137.463866
2022-07-10 18:12:03+00:00,32.6361,-117.0823,137.463866
2022-07-10 18:12:03+00:00,32.6361,-117.0822,137.363866
2022-07-10 18:12:04+00:00,32.6361,-117.0822,137.363866
2022-07-10 18:12:04+00:00,32.6361,-117.0822,137.463866
2022-07-10 18:12:04+00:00,32.636,-117.0822,137.463866
2022-07-10 18:12:04+00:00,32.636,-117.0821,137.463866
2022-07-10 18:12:04+00:00,32.636,-117.0821,137.363866
2022-07-10 18:12:05+00:00,32.636,-117.0821,137.463866
2022-07-10 18:12:05+00:00,32.636,-117.082,137.463866
2022-07-10 18:12:05+00:00,32.636,-117.082,137.563866
2022-07-10 18:12:05+00:00,32.6359,-117.082,137.663866
2022-07-10 18:12:05+00:00,32.6359,-117.082,137.763866
2022-07-10 18:12:06+00:00,32.6359,-117.082,137.763866
2022-07-10 18:12:06+00:00,32.6359,-117.082,137.663866
2022-07-10 18:12:06+00:00,32.6359,-117.0819,137.663866
2022-07-10 18:12:07+00:00,32.6359,-117.0819,137.563866
2022-07-10 18:12:08+00:00,32.6359,-117.0819,137.563866
2022-07-10 18:12:08+00:00,32.6359,-117.0819,137.463866
2022-07-10 18:12:09+00:00,32.6359,-117.0819,137.463866
2022-07-10 18:12:10+00:00,32.6359,-117.0819,137.463866
2022-07-10 18:12:10+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:11+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:12+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:13+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:14+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:14+00:00,32.6359,-117.0819,137.463866
2022-07-10 18:12:15+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:16+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:16+00:00,32.6359,-117.0819,137.463866
2022-07-10 18:12:17+00:00,32.6359,-117.0819,137.463866
2022-07-10 18:12:17+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:18+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:19+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:19+00:00,32.6359,-117.0819,137.463866
2022-07-10 18:12:20+00:00,32.6359,-117.0819,137.463866
2022-07-10 18:12:20+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:21+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:22+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:23+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:24+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:25+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:26+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:27+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:28+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:29+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:30+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:30+00:00,32.6359,-117.0819,137.463866
2022-07-10 18:12:31+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:31+00:00,32.6359,-117.0819,137.463866
2022-07-10 18:12:32+00:00,32.6359,-117.0819,137.463866
2022-07-10 18:12:32+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:33+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:34+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:35+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:36+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:37+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:38+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:39+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:39+00:00,32.6359,-117.0819,137.463866
2022-07-10 18:12:40+00:00,32.6359,-117.0819,137.463866
2022-07-10 18:12:41+00:00,32.6359,-117.0819,137.463866
2022-07-10 18:12:42+00:00,32.6359,-117.0819,137.463866
2022-07-10 18:12:42+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:43+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:44+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:45+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:46+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:47+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:48+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:49+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:49+00:00,32.6359,-117.0819,137.463866
2022-07-10 18:12:50+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:50+00:00,32.6359,-117.0819,137.463866
2022-07-10 18:12:51+00:00,32.6359,-117.0819,137.463866
2022-07-10 18:12:52+00:00,32.6359,-117.0819,137.463866
2022-07-10 18:12:52+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:53+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:54+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:55+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:56+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:57+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:58+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:12:59+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:00+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:01+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:02+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:03+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:04+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:05+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:05+00:00,32.6359,-117.0819,137.463866
2022-07-10 18:13:06+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:06+00:00,32.6359,-117.0819,137.463866
2022-07-10 18:13:07+00:00,32.6359,-117.0819,137.463866
2022-07-10 18:13:08+00:00,32.6359,-117.0819,137.463866
2022-07-10 18:13:08+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:09+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:10+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:11+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:12+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:13+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:14+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:15+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:16+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:16+00:00,32.6359,-117.0819,137.263866
2022-07-10 18:13:17+00:00,32.6359,-117.0819,137.263866
2022-07-10 18:13:18+00:00,32.6359,-117.0819,137.263866
2022-07-10 18:13:18+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:19+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:20+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:21+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:22+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:23+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:24+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:25+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:26+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:27+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:28+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:29+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:30+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:31+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:31+00:00,32.6359,-117.0819,137.263866
2022-07-10 18:13:32+00:00,32.6359,-117.0819,137.263866
2022-07-10 18:13:33+00:00,32.6359,-117.0819,137.263866
2022-07-10 18:13:33+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:34+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:35+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:36+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:37+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:38+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:39+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:40+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:41+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:42+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:43+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:44+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:45+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:46+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:47+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:48+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:49+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:50+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:51+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:52+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:53+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:54+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:55+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:56+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:56+00:00,32.6359,-117.0819,137.463866
2022-07-10 18:13:57+00:00,32.6359,-117.0819,137.463866
2022-07-10 18:13:58+00:00,32.6359,-117.0819,137.463866
2022-07-10 18:13:59+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:13:59+00:00,32.6359,-117.0819,137.463866
2022-07-10 18:14:00+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:14:01+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:14:01+00:00,32.6359,-117.0819,137.463866
2022-07-10 18:14:02+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:14:03+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:14:04+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:14:05+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:14:05+00:00,32.6359,-117.0819,137.463866
2022-07-10 18:14:06+00:00,32.6359,-117.0819,137.463866
2022-07-10 18:14:07+00:00,32.6359,-117.0819,137.463866
2022-07-10 18:14:08+00:00,32.6359,-117.0819,137.463866
2022-07-10 18:14:09+00:00,32.6359,-117.0819,137.463866
2022-07-10 18:14:09+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:14:10+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:14:11+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:14:12+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:14:13+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:14:13+00:00,32.6359,-117.0819,137.463866
2022-07-10 18:14:14+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:14:15+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:14:16+00:00,32.6359,-117.0819,137.363866
2022-07-10 18:14:16+00:00,32.6359,-117.0819,137.463866
2022-07-10 18:14:17+00:00,32.6359,-117.0819,137.463866
2022-07-10 18:14:17+00:00,32.6359,-117.082,137.463866
2022-07-10 18:14:18+00:00,32.6359,-117.082,137.463866
2022-07-10 18:14:18+00:00,32.6359,-117.082,137.363866
2022-07-10 18:14:18+00:00,32.6359,-117.0821,137.363866
2022-07-10 18:14:19+00:00,32.6359,-117.0821,137.363866
2022-07-10 18:14:19+00:00,32.6359,-117.0822,137.363866
2022-07-10 18:14:20+00:00,32.6359,-117.0822,137.363866
2022-07-10 18:14:20+00:00,32.6359,-117.0823,137.363866
2022-07-10 18:14:21+00:00,32.6359,-117.0823,137.363866
2022-07-10 18:14:21+00:00,32.6359,-117.0824,137.363866
2022-07-10 18:14:22+00:00,32.6359,-117.0824,137.463866
2022-07-10 18:14:22+00:00,32.6359,-117.0825,137.463866
