,Name,Description,geometry,drone-id,address_map,drone-date,incident_id,type
1,Airdata.com,,"LINESTRING Z (-117.078813433809 32.6220697603329 23.0239906, -117.078813288389 32.6220698467735 23.0239906, -117.078813280621 32.6220698184074 23.0239906, -117.078813299938 32.6220699154959 23.0239906, -117.078813481832 32.6220696460659 23.0239906, -117.078813630993 32.6220696198614 23.0239906, -117.078813800321 32.6220697462236 23.0239906, -117.078813787495 32.6220697221427 23.0239906, -117.078813741102 32.6220697096975 23.0239906, -117.078813882824 32.6220698566808 23.0239906, -117.078813894138 32.6220698464678 23.0239906, -117.07881387225 32.6220700047791 23.0239906, -117.078814112495 32.6220701192234 23.0239906, -117.078814088945 32.6220702556254 23.0239906, -117.078814259501 32.6220702571098 23.0239906, -117.078814221042 32.6220702331469 23.0239906, -117.078814136684 32.6220703263777 23.0239906, -117.07881411755 32.622070457307 23.0239906, -117.078814111663 32.6220704497883 23.0239906, -117.078814097252 32.6220705837998 23.0239906, -117.078813935664 32.6220706573188 23.0239906, -117.078813937974 32.6220706309974 23.0239906, -117.078813766155 32.6220706206529 23.0239906, -117.078813779951 32.6220705967479 23.0239906, -117.078813841703 32.622070546434 23.0239906, -117.0788140125 32.6220703213334 23.0239906, -117.078814119529 32.6220702903574 23.2239906, -117.078814437598 32.6220699289751 23.5239906, -117.078814325459 32.6220696847466 23.7239906, -117.078814575646 32.622067923769 23.8239906, -117.0788139331 32.6220653459025 23.8239906, -117.078813905493 32.6220639662859 23.8239906, -117.078813373465 32.6220612140695 23.8239906, -117.07881291058 32.622059843575 23.8239906, -117.078812514118 32.6220579563593 23.8239906, -117.07881215624 32.6220571246826 23.8239906, -117.078811634473 32.622056048141 23.8239906, -117.078810968891 32.6220551761553 23.8239906, -117.078810409972 32.6220535554798 23.8239906, -117.078810113203 32.6220526843061 23.8239906, -117.07880991906 32.6220515724581 23.8239906, -117.078809554053 32.6220511271753 23.8239906, -117.078809339247 32.6220505293967 23.8239906, -117.078809284652 32.6220504883338 23.8239906, -117.078808658203 32.622050075191 23.8239906, -117.078808281275 32.6220497054981 23.8239906, -117.078807630553 32.6220494403393 23.8239906, -117.078807141618 32.622049416852 23.8239906, -117.07880597199 32.6220490403047 23.8239906, -117.078805513534 32.6220480530516 23.8239906, -117.078805234331 32.6220471036534 23.8239906, -117.078805174379 32.6220461960278 23.8239906, -117.078805231537 32.6220453560625 23.8239906, -117.078805339587 32.6220446771207 23.8239906, -117.078805355028 32.6220439795876 23.8239906, -117.078805096962 32.622043559867 23.8239906, -117.078804653356 32.6220435927521 23.8239906, -117.078804378426 32.6220436036211 23.8239906, -117.078804022712 32.6220435900668 23.8239906, -117.078803921252 32.6220433146842 23.8239906, -117.078803685644 32.6220428738556 23.8239906, -117.078803683745 32.6220427477005 23.8239906, -117.078803395321 32.6220427661109 23.8239906, -117.07880290394 32.6220424684283 23.8239906, -117.078802071032 32.6220426480844 23.8239906, -117.078801720871 32.622042428344 23.8239906, -117.078801199076 32.6220421530051 23.8239906, -117.07880123242 32.6220419862134 23.8239906, -117.078801464516 32.622041829128 23.8239906, -117.078801318966 32.6220414590381 23.8239906, -117.078801633552 32.6220413998714 23.8239906, -117.078802185676 32.6220417453127 23.8239906, -117.078802781542 32.6220415740645 23.8239906, -117.078803355925 32.6220411509348 23.8239906, -117.078803969724 32.6220416377074 23.8239906, -117.078804440942 32.6220414809802 23.8239906, -117.078805169783 32.6220417774312 23.8239906, -117.078806011741 32.6220423767618 23.8239906, -117.07880656613 32.6220430735608 23.8239906, -117.078807129913 32.6220434808288 23.8239906, -117.078807684082 32.622044362612 23.8239906, -117.078807913232 32.6220447106961 23.8239906, -117.078808305495 32.622045486429 23.8239906, -117.078808574968 32.6220461786051 23.8239906, -117.078808148813 32.6220458917104 23.8239906, -117.078808058178 32.6220458602997 23.8239906, -117.078807859051 32.6220461093273 23.8239906, -117.078807542911 32.6220465017615 23.8239906, -117.078807654586 32.6220473432329 23.8239906, -117.078807602562 32.6220482062567 23.8239906, -117.078808017739 32.622049297228 23.8239906, -117.078808269891 32.6220503252117 23.8239906, -117.078808803615 32.6220513778416 23.8239906, -117.078808774384 32.6220521306985 23.8239906, -117.078809172612 32.6220531719012 23.8239906, -117.078809539253 32.6220529326881 23.8239906, -117.078809466671 32.622053752046 23.8239906, -117.078809551378 32.6220535321433 23.8239906, -117.078809095394 32.6220528881793 23.8239906, -117.078808594868 32.6220528317508 23.8239906, -117.078808442148 32.6220519251973 23.9239906, -117.078808219378 32.6220515919136 23.9239906, -117.078808116061 32.6220509206956 23.9239906, -117.078808373941 32.622050781535 24.0239906, -117.078808838426 32.6220509720995 24.1239906, -117.078808648185 32.6220508937343 24.1239906, -117.078808270035 32.6220504791502 24.1239906, -117.078808510674 32.6220502690027 24.1239906, -117.078808423821 32.6220499795283 24.1239906, -117.078808457669 32.6220496635103 24.1239906, -117.07880832994 32.6220492756519 24.1239906, -117.078808091203 32.6220490150129 24.1239906, -117.078807748675 32.6220479658591 24.1239906, -117.078807622348 32.6220475380669 24.1239906, -117.07880744066 32.6220471826859 24.1239906, -117.078807485642 32.6220469373132 24.1239906, -117.078807381277 32.622046904717 24.1239906, -117.078807020564 32.6220468590048 24.1239906, -117.078807115305 32.6220466392858 24.1239906, -117.078807016849 32.6220462501638 24.1239906, -117.078807172137 32.6220464453277 24.1239906, -117.078807908119 32.6220470723157 24.1239906, -117.078808088486 32.6220469001808 24.1239906, -117.078807923065 32.6220461801717 24.1239906, -117.078807557368 32.622045054046 24.1239906, -117.078807832583 32.6220451409974 24.1239906, -117.078807192193 32.6220449917406 24.1239906, -117.078808300229 32.6220441419475 24.1239906, -117.078807916501 32.6220444845991 24.1239906, -117.078808239662 32.6220446395144 24.1239906, -117.078807907303 32.6220444709487 24.1239906, -117.078807335072 32.6220444716951 24.1239906, -117.078806545531 32.6220428517966 24.1239906, -117.078805831032 32.6220432085162 24.1239906, -117.078806490779 32.6220442148545 24.1239906, -117.078806299323 32.6220440707057 24.1239906, -117.078806158707 32.6220437021423 24.1239906, -117.078806430651 32.622042971569 24.1239906, -117.078806060979 32.6220412673608 24.1239906, -117.07880571139 32.6220410301289 24.1239906, -117.078805420788 32.62203987224 24.1239906, -117.078806390987 32.6220398659091 24.1239906, -117.078806124035 32.6220397960327 24.1239906, -117.078805330612 32.6220391236548 24.1239906, -117.07880525013 32.6220379251565 24.1239906, -117.078804635141 32.622038356248 24.1239906, -117.078805257278 32.622037565689 24.1239906, -117.078805057654 32.6220371763421 24.1239906, -117.078806263752 32.6220373364264 24.1239906, -117.078806138782 32.6220380789527 24.1239906, -117.078807774753 32.6220382147883 24.1239906, -117.078806985684 32.6220382652733 24.1239906, -117.078807273927 32.6220377261203 24.1239906, -117.078806606886 32.6220379407719 24.1239906, -117.078806111601 32.6220383059386 24.1239906, -117.078804724482 32.6220385249701 24.1239906, -117.078804045785 32.622036858842 24.1239906, -117.078804065962 32.6220367239595 24.1239906, -117.078803667 32.6220362359598 24.1239906, -117.078803252849 32.6220361646422 24.1239906, -117.07880137719 32.6220396512497 24.1239906, -117.078800998805 32.6220403798197 24.1239906, -117.07879932455 32.6220403339886 24.1239906, -117.078796640112 32.6220396988835 24.1239906, -117.078794513209 32.6220398148015 24.1239906, -117.07879899262 32.6220393632585 24.1239906, -117.07880309517 32.6220378811931 24.1239906, -117.078802122332 32.622037692463 24.1239906, -117.078804356035 32.62204031213 24.1239906, -117.078804445975 32.6220422333585 24.1239906, -117.078805234955 32.6220439919947 24.1239906, -117.078804698927 32.6220463322643 24.1239906, -117.078804815288 32.6220480181484 24.1239906, -117.078524832204 32.622208109773 24.4239906, -117.078523867264 32.6222062156668 24.4239906, -117.078522752358 32.6222039265324 24.4239906, -117.078522290893 32.622202516942 24.4239906, -117.078522190785 32.6221998256401 24.4239906, -117.078521013079 32.6221988130426 24.4239906, -117.078520923935 32.6221964818701 24.4239906, -117.078519795968 32.6221952035084 24.4239906, -117.078518943081 32.6221920338018 24.4239906, -117.078518341473 32.6221898784147 24.4239906, -117.078518701018 32.6221876247818 24.4239906, -117.078518909861 32.622185984329 24.4239906, -117.078518964238 32.6221834559023 24.4239906, -117.078519855513 32.6221833818324 24.4239906, -117.078520340188 32.6221818266722 24.4239906, -117.078520256924 32.6221808406837 24.4239906, -117.078521298636 32.6221798433782 24.4239906, -117.078521651651 32.6221786078684 24.4239906, -117.078522214342 32.6221776602598 24.4239906, -117.078522409026 32.6221770727035 24.4239906, -117.078522705162 32.6221769929279 24.4239906, -117.078523569746 32.6221767421131 24.4239906, -117.078524608162 32.6221762139343 24.4239906, -117.078525407669 32.6221760002229 24.4239906, -117.078526983775 32.6221765279305 24.4239906, -117.078527949058 32.6221764391682 24.4239906, -117.078529387685 32.6221761325482 24.4239906, -117.078530063159 32.6221756984175 24.4239906, -117.078530710987 32.6221753950957 24.4239906, -117.078531647627 32.6221749006194 24.4239906, -117.078532425691 32.6221743543729 24.4239906, -117.078533098195 32.6221740615371 24.4239906, -117.078533434692 32.62217385049 24.4239906, -117.078533819523 32.6221735274557 24.4239906, -117.078534372837 32.6221734125642 24.4239906, -117.07853454319 32.6221731868591 24.4239906, -117.078534856129 32.6221729953018 24.4239906, -117.078535060171 32.6221727914682 24.4239906, -117.078535442317 32.6221728555919 24.4239906, -117.078535895095 32.6221727648078 24.4239906, -117.078536645676 32.6221725410988 24.4239906, -117.078536910645 32.6221725523472 24.4239906, -117.078537631444 32.6221722508073 24.4239906, -117.078538338552 32.6221721932631 24.4239906, -117.078539014433 32.6221719246461 24.4239906, -117.078539279952 32.6221719706078 24.4239906, -117.078540117276 32.6221716286919 24.4239906, -117.078540740224 32.6221715271648 24.4239906, -117.078541119238 32.622171435901 24.4239906, -117.078541451869 32.6221712162356 24.4239906, -117.07854214378 32.6221709486637 24.4239906, -117.07854240519 32.6221707022694 24.4239906, -117.078543072567 32.6221706191014 24.4239906, -117.078543430302 32.6221703795863 24.4239906, -117.078544186213 32.6221699933792 24.4239906, -117.078544641147 32.6221700077203 24.4239906, -117.078544410353 32.6221697411165 24.4239906, -117.078544542991 32.6221696891151 24.4239906, -117.078544601538 32.6221694741358 24.4239906, -117.078544427828 32.6221694965812 24.4239906, -117.078544183242 32.6221694907728 24.4239906, -117.078543684876 32.6221694739816 24.4239906, -117.078543467123 32.6221694260237 24.4239906, -117.078543506894 32.6221691179815 24.4239906, -117.078543706399 32.6221691820538 24.4239906, -117.078543542006 32.6221689526564 24.4239906, -117.078543485248 32.6221688346122 24.4239906, -117.078543485106 32.6221687552907 24.4239906, -117.078543554761 32.62216855676 24.4239906, -117.078543248535 32.6221681448092 24.4239906, -117.078543525019 32.6221678547062 24.4239906, -117.078543362254 32.6221674884944 24.4239906, -117.078542768437 32.622166689711 24.4239906, -117.078541922711 32.6221658219208 24.4239906, -117.078541316403 32.6221643783367 24.4239906, -117.078540719901 32.6221630669065 24.4239906, -117.078539303631 32.6221608071395 24.4239906, -117.078538883301 32.6221588533758 24.4239906, -117.078538576119 32.6221558057998 24.4239906, -117.078538978588 32.6221536886556 24.4239906, -117.078539310283 32.6221505812308 24.4239906, -117.078540002683 32.6221486836661 24.4239906, -117.078539485011 32.6221449447368 24.4239906, -117.078539753825 32.6221424368193 24.4239906, -117.078539668058 32.6221381932443 24.4239906, -117.078539522401 32.6221353848493 24.4239906, -117.078540239701 32.6221324028406 24.4239906, -117.078540546923 32.6221313132261 24.4239906, -117.078539657826 32.6221294672562 24.4239906, -117.078539492883 32.622127822944 24.3239906, -117.078539174554 32.6221255777623 24.3239906, -117.078538615361 32.622123940582 24.3239906, -117.078538524183 32.6221213113564 24.3239906, -117.078539175205 32.6221205149804 24.2239906, -117.078540309824 32.6221193640265 24.2239906, -117.078541491802 32.6221188187995 24.2239906, -117.078543446129 32.6221172585077 24.2239906, -117.078543409999 32.6221162866118 24.2239906, -117.078544447785 32.6221147652997 24.2239906, -117.078544358906 32.6221134443431 24.2239906, -117.078546076234 32.6221122944258 24.2239906, -117.078547004859 32.6221114743964 24.2239906, -117.078548192126 32.6221109001103 24.2239906, -117.078548583386 32.6221105111146 24.2239906, -117.078550148405 32.6221097013356 24.2239906, -117.078551231455 32.6221086725764 24.2239906, -117.078552998644 32.6221073422732 24.2239906, -117.078554176961 32.6221060713563 24.2239906, -117.078556340049 32.6221054600566 24.2239906, -117.078558115375 32.6221048729072 24.2239906, -117.078560450363 32.6221039519504 24.2239906, -117.078561883782 32.6221031226344 24.2239906, -117.078564303418 32.6221015276377 24.2239906, -117.078566148136 32.6221003929867 24.2239906, -117.078568829282 32.6220990055335 24.2239906, -117.07857096507 32.6220976810042 24.2239906, -117.07857425645 32.6220951575978 24.2239906, -117.078576752433 32.622093925684 24.2239906, -117.078580695222 32.6220921840447 24.2239906, -117.078583502597 32.6220906186984 24.2239906, -117.078588444032 32.6220890420543 24.2239906, -117.078591891363 32.6220875697966 24.2239906, -117.078596995623 32.6220856691909 24.2239906, -117.078600374642 32.6220845557731 24.2239906, -117.078605974116 32.6220827825431 24.2239906, -117.078609821739 32.6220815840704 24.2239906, -117.078615775266 32.6220791233258 24.2239906, -117.07861992586 32.6220773754133 24.2239906, -117.078626033648 32.6220749111991 24.2239906, -117.078629893539 32.6220727095001 24.2239906, -117.078636149802 32.6220697786371 24.2239906, -117.078640142746 32.6220678291355 24.2239906, -117.078646076611 32.622064522247 24.2239906, -117.078650448478 32.6220623884815 24.2239906, -117.078656601876 32.6220589723245 24.2239906, -117.078660493033 32.6220567395906 24.2239906, -117.078667539547 32.6220537800417 24.2239906, -117.078672202514 32.622051823947 24.2239906, -117.078678300924 32.6220483255554 24.2239906, -117.078682980756 32.6220468747972 24.2239906, -117.078688332369 32.6220437221046 24.2239906, -117.078692518553 32.6220418169928 24.2239906, -117.07869719875 32.6220388947453 24.2239906, -117.078701856137 32.6220372757763 24.2239906, -117.07870636294 32.6220348592833 24.2239906, -117.078709039713 32.6220335311647 24.2239906, -117.078713251128 32.6220320360782 24.2239906, -117.078716189046 32.6220318166698 24.2239906, -117.078719684956 32.622030115308 24.1239906, -117.078721368367 32.6220291447871 24.1239906, -117.078725254017 32.6220282105602 24.1239906, -117.078727212509 32.6220272312689 24.1239906, -117.078729897297 32.6220284233164 24.1239906, -117.078731956456 32.6220275565414 24.1239906, -117.078735052797 32.6220268736605 24.1239906, -117.07873766467 32.6220265275767 24.1239906, -117.078741336238 32.6220262898929 24.2239906, -117.078743382714 32.622025475719 24.2239906, -117.078746991918 32.6220251358913 24.1239906, -117.078748758991 32.6220242082202 24.1239906, -117.07875205667 32.6220233550581 24.1239906, -117.078754365689 32.6220229818471 24.1239906, -117.078757325659 32.6220220031576 24.1239906, -117.0787596687 32.6220216118146 24.1239906, -117.078763333749 32.6220208750539 24.1239906, -117.078765901787 32.622020564356 24.1239906, -117.0787700338 32.622019885206 24.1239906, -117.078772599011 32.6220193073495 24.1239906, -117.078775614378 32.6220184819979 24.1239906, -117.078777661322 32.6220175868417 24.1239906, -117.07878144211 32.6220162785995 24.2239906, -117.078783897119 32.6220156919533 24.2239906, -117.078787791794 32.6220149507025 24.2239906, -117.078790535842 32.6220148508664 24.2239906, -117.078794344388 32.6220143500066 24.2239906, -117.078796721232 32.6220137484368 24.2239906, -117.078800742252 32.6220132630318 24.2239906, -117.078803306991 32.6220135759914 24.2239906, -117.078807291554 32.6220129812142 24.2239906, -117.07880990238 32.6220124907793 24.2239906, -117.078813040061 32.6220119476319 24.2239906, -117.078814834585 32.622011495336 24.2239906, -117.07881721723 32.6220107970902 24.2239906, -117.078818569052 32.6220107081973 24.2239906, -117.078820452396 32.6220099758047 24.2239906, -117.078821615295 32.6220092564168 24.2239906, -117.078822927166 32.6220083819235 24.2239906, -117.078823813381 32.622007515191 24.1239906, -117.078824319853 32.6220063491788 24.1239906, -117.078824947363 32.6220055525104 24.1239906, -117.07882513989 32.6220038657008 24.2239906, -117.078825733049 32.62200416088 24.2239906, -117.078826074686 32.6220025011749 24.2239906, -117.078826138696 32.6220012896895 24.2239906, -117.078826422356 32.6220003880296 24.2239906, -117.078827505482 32.6220002354424 24.2239906, -117.078827389456 32.6219989472614 24.2239906, -117.07882794141 32.6220001907208 24.2239906, -117.078827255238 32.6220002770801 24.2239906, -117.078827546652 32.6220005556535 24.2239906, -117.078826684325 32.6220010408974 24.2239906, -117.07882582173 32.6220001570367 24.2239906, -117.078825355853 32.6219995080847 24.1239906, -117.078825366998 32.6220002303083 24.0239906, -117.078824450614 32.6219995003889 23.8239906, -117.078824088632 32.6219980786033 23.7239906, -117.078823990908 32.6219983079858 23.5239906, -117.078824813249 32.6219981913317 23.4239906, -117.078824171671 32.6219984983277 23.2239906, -117.078823764777 32.6219970687547 23.2239906, -117.078824808904 32.621995915915 23.2239906, -117.0788249111 32.6219953938167 23.1239906, -117.078825473975 32.6219951813369 23.1239906, -117.078826094904 32.6219964349701 23.1239906, -117.078825787249 32.6219971526715 23.1239906, -117.078825807071 32.6219972157928 23.1239906, -117.078825419637 32.6219967058938 23.1239906, -117.078825526941 32.6219962192219 23.1239906, -117.078825627903 32.6219963690677 23.1239906, -117.078825751207 32.6219960689307 23.1239906)",867114e6eae935a6bda911eb5130c223,600 K St,2021-07-16,,
